taxon_name,PC1,PC2,PC3,PC4,PC5
Lanius excubitor,17396.552672394675,-91.16146398403959,738.0987233759255,-1245.7071097413263,6.0907845851235
Lanius collurio,17396.552672394675,-91.16146398403959,738.0987233759255,-1245.7071097413263,6.0907845851235
Lanius cristatus,17396.552672394675,-91.16146398403959,738.0987233759255,-1245.7071097413263,6.0907845851235
Pycnonotus jocosus,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Pycnonotus goiavier,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Pycnonotus finlaysoni,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Alophoixus bres,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Zosterops lateralis,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Malacopteron cinereum,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Sylvia nisoria,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Sylvia curruca,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Sylvia borin,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Sylvia atricapilla,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Phylloscopus collybita,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Phylloscopus trochilus,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Phylloscopus sibilatrix,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Aegithalos caudatus,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Psaltriparus minimus,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Acrocephalus palustris,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Acrocephalus arundinaceus,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Acrocephalus bistrigiceps,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Acrocephalus schoenobaenus,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Hippolais icterina,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Hirundo rustica,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Riparia riparia,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Alauda arvensis,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Lullula arborea,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Eremophila alpestris,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Parus major,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Poecile atricapillus,17396.543686261997,-91.16125317575259,738.0961871008251,-1245.6973432620323,6.09064568061695
Troglodytes troglodytes,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Regulus regulus,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Bombycilla garrulus,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Acridotheres cristatellus,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Acridotheres tristis,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Sturnus vulgaris,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Turdus philomelos,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Turdus merula,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Turdus iliacus,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Turdus viscivorus,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Zoothera lunulata,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Sialia mexicana,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Luscinia svecica,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Ficedula hypoleuca,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Saxicola rubetra,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Phoenicurus ochruros,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Phoenicurus phoenicurus,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Erithacus rubecula,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Larvivora cyane,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Copsychus saularis,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Muscicapa striata,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Cinclus mexicanus,17396.522118591154,-91.16074721352102,738.0900997717689,-1245.6739026765908,6.0903122950782445
Chloropsis sonnerati,17396.476657002477,-91.15968071633363,738.0772685340105,-1245.6244931320925,6.0896095605971645
Hypothymis azurea,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Corvus corax,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Corvus ruficollis,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Corvus corone,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Corvus brachyrhynchos,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Taeniopygia guttata,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Lonchura maja,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Lonchura malacca,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Lonchura striata,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Estrilda melpoda,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Estrilda troglodytes,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Amadina fasciata,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Amadina erythrocephala,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Vidua paradisaea,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Prunella modularis,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Corvus frugilegus,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Coereba flaveola,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Nucifraga caryocatactes,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Pica pica,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Pica nuttalli,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Garrulus glandarius,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Cyanocitta cristata,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Perisoreus canadensis,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Rhipidura fuliginosa,17396.448680298723,-91.15902440205916,738.0693722854267,-1245.5940868305913,6.089177100873985
Motacilla alba,17396.309139636054,-91.15575087323997,738.0299877993559,-1245.442427836878,6.087020097013031
Motacilla flava,17396.309139636054,-91.15575087323997,738.0299877993559,-1245.442427836878,6.087020097013031
Anthus pratensis,17396.309139636054,-91.15575087323997,738.0299877993559,-1245.442427836878,6.087020097013031
